기준년월,지자체,티맵카테고리중분류명,검색건수,전년동기검색건수,구성비,전년대비검색증감률
202006,제주특별자치도,자연관광,191676,168447,14.9,13.8
202006,제주특별자치도,역사관광,8406,10173,0.7,-17.4
202006,제주특별자치도,체험관광,3445,5016,0.3,-31.3
202006,제주특별자치도,문화관광,93157,122145,7.3,-23.7
202006,제주특별자치도,레저스포츠,56024,47700,4.4,17.5
202006,제주특별자치도,쇼핑,71884,63588,5.6,13.0
202006,제주특별자치도,음식,478491,349986,37.3,36.7
202006,제주특별자치도,숙박,241289,209082,18.8,15.4
202006,제주특별자치도,기타관광,138885,122511,10.8,13.4
202007,서울특별시,전체,4233270,3816505,100.0,10.9
202007,서울특별시,자연관광,29080,22200,0.7,31.0
202007,서울특별시,역사관광,96141,82162,2.3,17.0
202007,서울특별시,체험관광,2987,2224,0.1,34.3
202007,서울특별시,문화관광,708818,839338,16.7,-15.6
202007,서울특별시,레저스포츠,40865,36726,1.0,11.3
202007,서울특별시,쇼핑,669543,615497,15.8,8.8
202007,서울특별시,음식,1993638,1529057,47.1,30.4
202007,서울특별시,숙박,548393,562945,13.0,-2.6
202007,서울특별시,기타관광,143805,126356,3.4,13.8
202007,부산광역시,전체,1570099,1259129,100.0,24.7
202007,부산광역시,자연관광,139231,122353,8.9,13.8
202007,부산광역시,역사관광,45889,46916,2.9,-2.2
202007,부산광역시,체험관광,7456,7518,0.5,-0.8
202007,부산광역시,문화관광,160848,163595,10.2,-1.7
202007,부산광역시,레저스포츠,39566,33475,2.5,18.2
202007,부산광역시,쇼핑,232429,152079,14.8,52.8
202007,부산광역시,음식,661558,465480,42.1,42.1
202007,부산광역시,숙박,199716,169247,12.7,18.0
202007,부산광역시,기타관광,83406,98466,5.3,-15.3
202007,대구광역시,전체,672060,550523,100.0,22.1
202007,대구광역시,자연관광,17842,14582,2.7,22.4
202007,대구광역시,역사관광,10553,8656,1.6,21.9
202007,대구광역시,체험관광,2488,5217,0.4,-52.3
202007,대구광역시,문화관광,87602,106803,13.0,-18.0
202007,대구광역시,레저스포츠,8871,7724,1.3,14.8
202007,대구광역시,쇼핑,87169,70498,13.0,23.6
202007,대구광역시,음식,387454,277308,57.7,39.7
202007,대구광역시,숙박,57755,44585,8.6,29.5
202007,대구광역시,기타관광,12326,15150,1.8,-18.6
202007,인천광역시,전체,1935743,1742951,100.0,11.1
202007,인천광역시,자연관광,269292,176723,13.9,52.4
202007,인천광역시,역사관광,32320,24412,1.7,32.4
202007,인천광역시,체험관광,4866,8198,0.3,-40.6
202007,인천광역시,문화관광,174378,185314,9.0,-5.9
202007,인천광역시,레저스포츠,104719,82130,5.4,27.5
202007,인천광역시,쇼핑,271304,208985,14.0,29.8
202007,인천광역시,음식,761746,529184,39.4,43.9
202007,인천광역시,숙박,185299,156306,9.6,18.5
202007,인천광역시,기타관광,131819,371699,6.8,-64.5
202007,광주광역시,전체,278328,345630,100.0,-19.5
202007,광주광역시,자연관광,2772,2857,1.0,-3.0
202007,광주광역시,역사관광,2806,3034,1.0,-7.5
202007,광주광역시,체험관광,13,25,0.0,-48.0
202007,광주광역시,문화관광,30977,56091,11.1,-44.8
202007,광주광역시,레저스포츠,4148,5446,1.5,-23.8
202007,광주광역시,쇼핑,34343,34794,12.3,-1.3
202007,광주광역시,음식,166347,202777,59.8,-18.0
202007,광주광역시,숙박,25142,31009,9.0,-18.9
202007,광주광역시,기타관광,11780,9597,4.2,22.7
202007,대전광역시,전체,431381,393648,100.0,9.6
202007,대전광역시,자연관광,10753,11632,2.5,-7.6
202007,대전광역시,역사관광,2548,2390,0.6,6.6
202007,대전광역시,체험관광,54,27,0.0,100.0
202007,대전광역시,문화관광,41293,67308,9.6,-38.7
202007,대전광역시,레저스포츠,7915,7686,1.8,3.0
202007,대전광역시,쇼핑,81422,32100,18.9,153.7
202007,대전광역시,음식,241308,227557,55.9,6.0
202007,대전광역시,숙박,42814,41735,9.9,2.6
202007,대전광역시,기타관광,3274,3213,0.8,1.9
202007,울산광역시,전체,388630,293075,100.0,32.6
202007,울산광역시,자연관광,38446,33823,9.9,13.7
202007,울산광역시,역사관광,9768,8337,2.5,17.2
202007,울산광역시,체험관광,1599,1035,0.4,54.5
202007,울산광역시,문화관광,44233,43640,11.4,1.4
202007,울산광역시,레저스포츠,12136,10545,3.1,15.1
202007,울산광역시,쇼핑,24199,18770,6.2,28.9
202007,울산광역시,음식,198483,132803,51.1,49.5
202007,울산광역시,숙박,40267,28723,10.4,40.2
202007,울산광역시,기타관광,19499,15399,5.0,26.6
202007,세종특별자치시,전체,189631,136917,100.0,38.5
202007,세종특별자치시,자연관광,5571,3173,2.9,75.6
202007,세종특별자치시,역사관광,1530,1008,0.8,51.8
202007,세종특별자치시,체험관광,42,67,0.0,-37.3
202007,세종특별자치시,문화관광,27828,23000,14.7,21.0
202007,세종특별자치시,레저스포츠,10272,5623,5.4,82.7
202007,세종특별자치시,쇼핑,13980,9224,7.4,51.6
202007,세종특별자치시,음식,123066,89508,64.9,37.5
202007,세종특별자치시,숙박,6882,4976,3.6,38.3
202007,세종특별자치시,기타관광,460,338,0.2,36.1
202007,경기도,전체,9355407,6914200,100.0,35.3
202007,경기도,자연관광,404405,254326,4.3,59.0
202007,경기도,역사관광,184115,129220,2.0,42.5
202007,경기도,체험관광,39290,38993,0.4,0.8
202007,경기도,문화관광,998090,984942,10.7,1.3
202007,경기도,레저스포츠,977205,735847,10.4,32.8
202007,경기도,쇼핑,1317380,1035252,14.1,27.3
202007,경기도,음식,4631583,3119991,49.5,48.4
202007,경기도,숙박,642581,506110,6.9,27.0
202007,경기도,기타관광,160758,109519,1.7,46.8
202007,강원도,전체,3148371,2442204,100.0,28.9
202007,강원도,자연관광,523835,395011,16.6,32.6
202007,강원도,역사관광,90361,71614,2.9,26.2
202007,강원도,체험관광,15594,15031,0.5,3.7
202007,강원도,문화관광,219049,264817,7.0,-17.3
202007,강원도,레저스포츠,250084,183741,7.9,36.1
202007,강원도,쇼핑,187503,125253,6.0,49.7
202007,강원도,음식,992124,689060,31.5,44.0
202007,강원도,숙박,779383,627463,24.8,24.2
202007,강원도,기타관광,90438,70214,2.9,28.8
202007,충청북도,전체,922519,691891,100.0,33.3
202007,충청북도,자연관광,72323,51613,7.8,40.1
202007,충청북도,역사관광,29013,20003,3.1,45.0
202007,충청북도,체험관광,5896,7591,0.6,-22.3
202007,충청북도,문화관광,80503,75093,8.7,7.2
202007,충청북도,레저스포츠,143715,104547,15.6,37.5
202007,충청북도,쇼핑,49640,37993,5.4,30.7
202007,충청북도,음식,354952,242860,38.5,46.2
202007,충청북도,숙박,127309,101407,13.8,25.5
202007,충청북도,기타관광,59168,50784,6.4,16.5
202007,충청남도,전체,1515365,1218003,100.0,24.4
202007,충청남도,자연관광,268694,197985,17.7,35.7
202007,충청남도,역사관광,87054,78877,5.7,10.4
202007,충청남도,체험관광,20628,30807,1.4,-33.0
202007,충청남도,문화관광,136134,142868,9.0,-4.7
202007,충청남도,레저스포츠,85347,67609,5.6,26.2
202007,충청남도,쇼핑,81200,61092,5.4,32.9
202007,충청남도,음식,582663,422402,38.5,37.9
202007,충청남도,숙박,210498,176633,13.9,19.2
202007,충청남도,기타관광,43147,39730,2.8,8.6
202007,전라북도,전체,806515,669272,100.0,20.5
202007,전라북도,자연관광,87265,68292,10.8,27.8
202007,전라북도,역사관광,48583,48093,6.0,1.0
202007,전라북도,체험관광,3923,5416,0.5,-27.6
202007,전라북도,문화관광,73650,80720,9.1,-8.8
202007,전라북도,레저스포츠,37103,29060,4.6,27.7
202007,전라북도,쇼핑,38307,29924,4.7,28.0
202007,전라북도,음식,359868,274768,44.6,31.0
202007,전라북도,숙박,116226,98690,14.4,17.8
202007,전라북도,기타관광,41590,34309,5.2,21.2
202007,전라남도,전체,1070810,903754,100.0,18.5
202007,전라남도,자연관광,138826,119850,13.0,15.8
202007,전라남도,역사관광,47538,43843,4.4,8.4
202007,전라남도,체험관광,5402,8035,0.5,-32.8
202007,전라남도,문화관광,106877,114381,10.0,-6.6
202007,전라남도,레저스포츠,58779,47928,5.5,22.6
202007,전라남도,쇼핑,51820,38532,4.8,34.5
202007,전라남도,음식,362263,278898,33.8,29.9
202007,전라남도,숙박,182713,153840,17.1,18.8
202007,전라남도,기타관광,116592,98447,10.9,18.4
202007,경상북도,전체,1326638,1075278,100.0,23.4
202007,경상북도,자연관광,173365,136499,13.1,27.0
202007,경상북도,역사관광,121965,113446,9.2,7.5
202007,경상북도,체험관광,12261,14061,0.9,-12.8
202007,경상북도,문화관광,124559,135885,9.4,-8.3
202007,경상북도,레저스포츠,87020,68607,6.6,26.8
202007,경상북도,쇼핑,69896,51404,5.3,36.0
202007,경상북도,음식,472997,338164,35.7,39.9
202007,경상북도,숙박,204542,174333,15.4,17.3
202007,경상북도,기타관광,60033,42879,4.5,40.0
202007,경상남도,전체,1551864,1195507,100.0,29.8
202007,경상남도,자연관광,127614,103994,8.2,22.7
202007,경상남도,역사관광,79758,66665,5.1,19.6
202007,경상남도,체험관광,10876,11100,0.7,-2.0
202007,경상남도,문화관광,169931,164660,11.0,3.2
202007,경상남도,레저스포츠,91850,73120,5.9,25.6
202007,경상남도,쇼핑,126765,99855,8.2,26.9
202007,경상남도,음식,617336,419694,39.8,47.1
202007,경상남도,숙박,229572,178613,14.8,28.5
202007,경상남도,기타관광,98162,77806,6.3,26.2
202007,제주특별자치도,전체,1545565,1213207,100.0,27.4
202007,제주특별자치도,자연관광,235866,194380,15.3,21.3
202007,제주특별자치도,역사관광,8350,8350,0.5,0.0
202007,제주특별자치도,체험관광,3784,4842,0.2,-21.9
202007,제주특별자치도,문화관광,111340,130745,7.2,-14.8
202007,제주특별자치도,레저스포츠,62106,45518,4.0,36.4
202007,제주특별자치도,쇼핑,89588,69549,5.8,28.8
202007,제주특별자치도,음식,579118,396172,37.5,46.2
202007,제주특별자치도,숙박,301168,240756,19.5,25.1
202007,제주특별자치도,기타관광,154245,122895,10.0,25.5
202008,서울특별시,전체,4037170,4453393,100.0,-9.3
202008,서울특별시,자연관광,22155,31234,0.5,-29.1
202008,서울특별시,역사관광,90547,100120,2.2,-9.6
202008,서울특별시,체험관광,2658,2514,0.1,5.7
202008,서울특별시,문화관광,645424,1039364,16.0,-37.9
202008,서울특별시,레저스포츠,36476,50435,0.9,-27.7
202008,서울특별시,쇼핑,660332,681484,16.4,-3.1
202008,서울특별시,음식,1858986,1766474,46.0,5.2
202008,서울특별시,숙박,557824,637442,13.8,-12.5
202008,서울특별시,기타관광,162768,144326,4.0,12.8
202008,부산광역시,전체,1837926,1642214,100.0,11.9
202008,부산광역시,자연관광,191115,178133,10.4,7.3
202008,부산광역시,역사관광,59406,57547,3.2,3.2
202008,부산광역시,체험관광,6998,8937,0.4,-21.7
202008,부산광역시,문화관광,173233,216843,9.4,-20.1
202008,부산광역시,레저스포츠,44110,38900,2.4,13.4
202008,부산광역시,쇼핑,257088,190530,14.0,34.9
202008,부산광역시,음식,736831,610550,40.1,20.7
202008,부산광역시,숙박,265314,226340,14.4,17.2
202008,부산광역시,기타관광,103831,114434,5.6,-9.3
202008,대구광역시,전체,732151,655129,100.0,11.8
202008,대구광역시,자연관광,20823,17504,2.8,19.0
202008,대구광역시,역사관광,12268,11469,1.7,7.0
202008,대구광역시,체험관광,4289,7297,0.6,-41.2
202008,대구광역시,문화관광,98966,124031,13.5,-20.2
202008,대구광역시,레저스포츠,8587,9248,1.2,-7.1
202008,대구광역시,쇼핑,91110,79828,12.4,14.1
202008,대구광역시,음식,418060,334606,57.1,24.9
202008,대구광역시,숙박,63792,54136,8.7,17.8
202008,대구광역시,기타관광,14256,17010,1.9,-16.2
202008,인천광역시,전체,1935392,2188100,100.0,-11.5
202008,인천광역시,자연관광,277013,259247,14.3,6.9
202008,인천광역시,역사관광,33515,35202,1.7,-4.8
202008,인천광역시,체험관광,4304,13242,0.2,-67.5
202008,인천광역시,문화관광,173236,252690,9.0,-31.4
202008,인천광역시,레저스포츠,94073,89310,4.9,5.3
202008,인천광역시,쇼핑,271527,249239,14.0,8.9
202008,인천광역시,음식,723528,662267,37.4,9.3
202008,인천광역시,숙박,213736,214733,11.0,-0.5
202008,인천광역시,기타관광,144460,412170,7.5,-65.0
202008,광주광역시,전체,360698,396158,100.0,-9.0
202008,광주광역시,자연관광,3224,3576,0.9,-9.8
202008,광주광역시,역사관광,3742,3682,1.0,1.6
202008,광주광역시,체험관광,15,7,0.0,114.3
202008,광주광역시,문화관광,43460,70651,12.0,-38.5
202008,광주광역시,레저스포츠,5808,5304,1.6,9.5
202008,광주광역시,쇼핑,41038,38534,11.4,6.5
202008,광주광역시,음식,216460,229208,60.0,-5.6
202008,광주광역시,숙박,33816,34227,9.4,-1.2
202008,광주광역시,기타관광,13135,10969,3.6,19.7
202008,대전광역시,전체,507122,473390,100.0,7.1
202008,대전광역시,자연관광,11993,15776,2.4,-24.0
202008,대전광역시,역사관광,2883,3248,0.6,-11.2
202008,대전광역시,체험관광,62,147,0.0,-57.8
202008,대전광역시,문화관광,56665,86929,11.2,-34.8
202008,대전광역시,레저스포츠,7998,9021,1.6,-11.3
202008,대전광역시,쇼핑,86902,37164,17.1,133.8
202008,대전광역시,음식,286978,266801,56.6,7.6
202008,대전광역시,숙박,49936,49617,9.8,0.6
202008,대전광역시,기타관광,3705,4687,0.7,-21.0
202008,울산광역시,전체,487008,395441,100.0,23.2
202008,울산광역시,자연관광,71495,57383,14.7,24.6
202008,울산광역시,역사관광,13019,10856,2.7,19.9
202008,울산광역시,체험관광,1683,1482,0.3,13.6
202008,울산광역시,문화관광,56156,60417,11.5,-7.1
202008,울산광역시,레저스포츠,12975,10124,2.7,28.2
202008,울산광역시,쇼핑,27133,21207,5.6,27.9
202008,울산광역시,음식,216447,167898,44.4,28.9
202008,울산광역시,숙박,57700,44743,11.8,29.0
202008,울산광역시,기타관광,30400,21331,6.2,42.5
202008,세종특별자치시,전체,185090,161687,100.0,14.5
202008,세종특별자치시,자연관광,5079,4539,2.7,11.9
202008,세종특별자치시,역사관광,1531,1323,0.8,15.7
202008,세종특별자치시,체험관광,66,86,0.0,-23.3
202008,세종특별자치시,문화관광,27154,28916,14.7,-6.1
202008,세종특별자치시,레저스포츠,11123,6931,6.0,60.5
202008,세종특별자치시,쇼핑,13776,9511,7.4,44.8
202008,세종특별자치시,음식,119239,103085,64.4,15.7
202008,세종특별자치시,숙박,6868,6790,3.7,1.1
202008,세종특별자치시,기타관광,254,506,0.1,-49.8
202008,경기도,전체,8338449,8556179,100.0,-2.5
202008,경기도,자연관광,372746,406797,4.5,-8.4
202008,경기도,역사관광,158958,172510,1.9,-7.9
202008,경기도,체험관광,32587,57640,0.4,-43.5
202008,경기도,문화관광,879263,1276830,10.5,-31.1
202008,경기도,레저스포츠,848145,803288,10.2,5.6
202008,경기도,쇼핑,1269258,1222713,15.2,3.8
202008,경기도,음식,3996002,3768445,47.9,6.0
202008,경기도,숙박,649285,697919,7.8,-7.0
202008,경기도,기타관광,132205,150037,1.6,-11.9
202008,강원도,전체,4157121,4074499,100.0,2.0
202008,강원도,자연관광,732955,761615,17.6,-3.8
202008,강원도,역사관광,116826,120305,2.8,-2.9
202008,강원도,체험관광,20857,26049,0.5,-19.9
202008,강원도,문화관광,281812,436487,6.8,-35.4
202008,강원도,레저스포츠,275343,262247,6.6,5.0
202008,강원도,쇼핑,241064,204163,5.8,18.1
202008,강원도,음식,1281465,1115562,30.8,14.9
202008,강원도,숙박,1088208,1018553,26.2,6.8
202008,강원도,기타관광,118591,129518,2.9,-8.4
202008,충청북도,전체,958636,971336,100.0,-1.3
202008,충청북도,자연관광,79895,96162,8.3,-16.9
202008,충청북도,역사관광,29064,31301,3.0,-7.1
202008,충청북도,체험관광,5967,10743,0.6,-44.5
202008,충청북도,문화관광,83297,105830,8.7,-21.3
202008,충청북도,레저스포츠,136769,123723,14.3,10.5
202008,충청북도,쇼핑,52843,51341,5.5,2.9
202008,충청북도,음식,354323,315865,37.0,12.2
202008,충청북도,숙박,153059,158689,16.0,-3.5
202008,충청북도,기타관광,63419,77682,6.6,-18.4
202008,충청남도,전체,1651265,1695573,100.0,-2.6
202008,충청남도,자연관광,314710,334480,19.1,-5.9
202008,충청남도,역사관광,89300,94201,5.4,-5.2
202008,충청남도,체험관광,23700,44829,1.4,-47.1
202008,충청남도,문화관광,139704,197619,8.5,-29.3
202008,충청남도,레저스포츠,84579,78592,5.1,7.6
202008,충청남도,쇼핑,87032,79684,5.3,9.2
202008,충청남도,음식,584379,544828,35.4,7.3
202008,충청남도,숙박,281153,262662,17.0,7.0
202008,충청남도,기타관광,46708,58678,2.8,-20.4
202008,전라북도,전체,1104435,1022167,100.0,8.0
202008,전라북도,자연관광,139369,125559,12.6,11.0
202008,전라북도,역사관광,76790,77682,7.0,-1.1
202008,전라북도,체험관광,6837,8782,0.6,-22.1
202008,전라북도,문화관광,98775,121457,8.9,-18.7
202008,전라북도,레저스포츠,44418,38014,4.0,16.8
202008,전라북도,쇼핑,48095,41598,4.4,15.6
202008,전라북도,음식,440473,384515,39.9,14.6
202008,전라북도,숙박,188377,163802,17.1,15.0
202008,전라북도,기타관광,61301,60758,5.6,0.9
202008,전라남도,전체,1776119,1470367,100.0,20.8
202008,전라남도,자연관광,251465,205202,14.2,22.5
202008,전라남도,역사관광,79820,74813,4.5,6.7
202008,전라남도,체험관광,9858,13277,0.6,-25.8
202008,전라남도,문화관광,186306,193826,10.5,-3.9
202008,전라남도,레저스포츠,79423,64374,4.5,23.4
