기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
202111,제주특별자치도,외부방문자(b+c),5615658.0,4465474.0,25.8
202111,제주특별자치도,전체방문자(a+b+c),2.1962877E7,1.8522654E7,18.6
202112,서울특별시,현지인방문자(a),1.3973932E8,1.18384931E8,18.0
202112,서울특별시,외지인방문자(b),4.2443996E7,3.3025762E7,28.5
202112,서울특별시,외국인방문자(c),160033.0,113928.0,40.5
202112,서울특별시,외부방문자(b+c),4.2604029E7,3.313969E7,28.6
202112,서울특별시,전체방문자(a+b+c),1.82343349E8,1.51524621E8,20.3
202112,부산광역시,현지인방문자(a),4.234231E7,3.8998407E7,8.6
202112,부산광역시,외지인방문자(b),1.0860272E7,8980440.0,20.9
202112,부산광역시,외국인방문자(c),74776.0,45131.0,65.7
202112,부산광역시,외부방문자(b+c),1.0935049E7,9025571.0,21.2
202112,부산광역시,전체방문자(a+b+c),5.3277359E7,4.8023978E7,10.9
202112,대구광역시,현지인방문자(a),3.6302794E7,3.3846351E7,7.3
202112,대구광역시,외지인방문자(b),7584812.0,7039298.0,7.7
202112,대구광역시,외국인방문자(c),9101.0,11007.0,-17.3
202112,대구광역시,외부방문자(b+c),7593912.0,7050305.0,7.7
202112,대구광역시,전체방문자(a+b+c),4.3896707E7,4.0896656E7,7.3
202112,인천광역시,현지인방문자(a),3.764048E7,3.2826266E7,14.7
202112,인천광역시,외지인방문자(b),1.1211067E7,9876772.0,13.5
202112,인천광역시,외국인방문자(c),92093.0,66716.0,38.0
202112,인천광역시,외부방문자(b+c),1.130316E7,9943488.0,13.7
202112,인천광역시,전체방문자(a+b+c),4.894364E7,4.2769754E7,14.4
202112,광주광역시,현지인방문자(a),2.1577094E7,1.9789746E7,9.0
202112,광주광역시,외지인방문자(b),4735213.0,4217364.0,12.3
202112,광주광역시,외국인방문자(c),8167.0,5814.0,40.5
202112,광주광역시,외부방문자(b+c),4743380.0,4223178.0,12.3
202112,광주광역시,전체방문자(a+b+c),2.6320474E7,2.4012923E7,9.6
202112,대전광역시,현지인방문자(a),2.1931504E7,2.0290354E7,8.1
202112,대전광역시,외지인방문자(b),5913156.0,5308331.0,11.4
202112,대전광역시,외국인방문자(c),8444.0,9570.0,-11.8
202112,대전광역시,외부방문자(b+c),5921600.0,5317901.0,11.4
202112,대전광역시,전체방문자(a+b+c),2.7853104E7,2.5608255E7,8.8
202112,울산광역시,현지인방문자(a),1.5335828E7,1.421911E7,7.9
202112,울산광역시,외지인방문자(b),3692266.0,3349171.0,10.2
202112,울산광역시,외국인방문자(c),39037.0,17282.0,125.9
202112,울산광역시,외부방문자(b+c),3731303.0,3366453.0,10.8
202112,울산광역시,전체방문자(a+b+c),1.906713E7,1.7585563E7,8.4
202112,세종특별자치시,현지인방문자(a),4878797.0,4233495.0,15.2
202112,세종특별자치시,외지인방문자(b),2193205.0,1909950.0,14.8
202112,세종특별자치시,외국인방문자(c),1573.0,2729.0,-42.4
202112,세종특별자치시,외부방문자(b+c),2194778.0,1912679.0,14.7
202112,세종특별자치시,전체방문자(a+b+c),7073575.0,6146174.0,15.1
202112,경기도,현지인방문자(a),1.87549159E8,1.60196208E8,17.1
202112,경기도,외지인방문자(b),4.576138E7,3.9977802E7,14.5
202112,경기도,외국인방문자(c),167601.0,149447.0,12.1
202112,경기도,외부방문자(b+c),4.5928981E7,4.0127248E7,14.5
202112,경기도,전체방문자(a+b+c),2.3347814E8,2.00323456E8,16.6
202112,강원도,현지인방문자(a),2.9351672E7,2.7380661E7,7.2
202112,강원도,외지인방문자(b),1.1006163E7,8202562.0,34.2
202112,강원도,외국인방문자(c),11201.0,7446.0,50.4
202112,강원도,외부방문자(b+c),1.1017364E7,8210008.0,34.2
202112,강원도,전체방문자(a+b+c),4.0369036E7,3.5590669E7,13.4
202112,충청북도,현지인방문자(a),2.429834E7,2.0858604E7,16.5
202112,충청북도,외지인방문자(b),7355170.0,6310112.0,16.6
202112,충청북도,외국인방문자(c),13207.0,9234.0,43.0
202112,충청북도,외부방문자(b+c),7368377.0,6319345.0,16.6
202112,충청북도,전체방문자(a+b+c),3.1666717E7,2.7177949E7,16.5
202112,충청남도,현지인방문자(a),3.222107E7,2.9012599E7,11.1
202112,충청남도,외지인방문자(b),1.08001E7,9568282.0,12.9
202112,충청남도,외국인방문자(c),29079.0,20838.0,39.5
202112,충청남도,외부방문자(b+c),1.082918E7,9589120.0,12.9
202112,충청남도,전체방문자(a+b+c),4.305025E7,3.8601719E7,11.5
202112,전라북도,현지인방문자(a),3.0727403E7,2.564806E7,19.8
202112,전라북도,외지인방문자(b),6400698.0,5494545.0,16.5
202112,전라북도,외국인방문자(c),17736.0,12833.0,38.2
202112,전라북도,외부방문자(b+c),6418435.0,5507378.0,16.5
202112,전라북도,전체방문자(a+b+c),3.7145838E7,3.1155437E7,19.2
202112,전라남도,현지인방문자(a),2.8723303E7,2.4832101E7,15.7
202112,전라남도,외지인방문자(b),8837608.0,8031474.0,10.0
202112,전라남도,외국인방문자(c),52374.0,38375.0,36.5
202112,전라남도,외부방문자(b+c),8889982.0,8069850.0,10.2
202112,전라남도,전체방문자(a+b+c),3.7613285E7,3.2901951E7,14.3
202112,경상북도,현지인방문자(a),4.2476206E7,3.8613694E7,10.0
202112,경상북도,외지인방문자(b),1.2132012E7,1.0792338E7,12.4
202112,경상북도,외국인방문자(c),25106.0,58415.0,-57.0
202112,경상북도,외부방문자(b+c),1.2157117E7,1.0850753E7,12.0
202112,경상북도,전체방문자(a+b+c),5.4633324E7,4.9464447E7,10.4
202112,경상남도,현지인방문자(a),4.742094E7,4.4071174E7,7.6
202112,경상남도,외지인방문자(b),1.1157531E7,1.0355471E7,7.7
202112,경상남도,외국인방문자(c),59876.0,38521.0,55.4
202112,경상남도,외부방문자(b+c),1.1217407E7,1.0393992E7,7.9
202112,경상남도,전체방문자(a+b+c),5.8638347E7,5.4465166E7,7.7
202112,제주특별자치도,현지인방문자(a),1.6733034E7,1.377165E7,21.5
202112,제주특별자치도,외지인방문자(b),5276750.0,3518081.0,50.0
202112,제주특별자치도,외국인방문자(c),26552.0,21159.0,25.5
202112,제주특별자치도,외부방문자(b+c),5303303.0,3539240.0,49.8
202112,제주특별자치도,전체방문자(a+b+c),2.2036337E7,1.7310889E7,27.3
202201,서울특별시,현지인방문자(a),1.35100147E8,1.18132696E8,14.4
202201,서울특별시,외지인방문자(b),4.2687078E7,3.5471954E7,20.3
202201,서울특별시,외국인방문자(c),109136.0,68278.0,59.8
202201,서울특별시,외부방문자(b+c),4.2796214E7,3.5540232E7,20.4
202201,서울특별시,전체방문자(a+b+c),1.77896361E8,1.53672929E8,15.8
202201,부산광역시,현지인방문자(a),4.1356721E7,3.7408774E7,10.6
202201,부산광역시,외지인방문자(b),1.1368994E7,8749570.0,29.9
202201,부산광역시,외국인방문자(c),71105.0,43585.0,63.1
202201,부산광역시,외부방문자(b+c),1.1440099E7,8793154.0,30.1
202201,부산광역시,전체방문자(a+b+c),5.279682E7,4.6201928E7,14.3
202201,대구광역시,현지인방문자(a),3.462969E7,3.2040396E7,8.1
202201,대구광역시,외지인방문자(b),7872214.0,6444123.0,22.2
202201,대구광역시,외국인방문자(c),13391.0,4654.0,187.7
202201,대구광역시,외부방문자(b+c),7885605.0,6448777.0,22.3
202201,대구광역시,전체방문자(a+b+c),4.2515295E7,3.8489174E7,10.5
202201,인천광역시,현지인방문자(a),3.644803E7,3.2829475E7,11.0
202201,인천광역시,외지인방문자(b),1.1538968E7,9594750.0,20.3
202201,인천광역시,외국인방문자(c),76490.0,61155.0,25.1
202201,인천광역시,외부방문자(b+c),1.1615458E7,9655905.0,20.3
202201,인천광역시,전체방문자(a+b+c),4.8063488E7,4.248538E7,13.1
202201,광주광역시,현지인방문자(a),2.1568074E7,2.1345289E7,1.0
202201,광주광역시,외지인방문자(b),5038960.0,4092193.0,23.1
202201,광주광역시,외국인방문자(c),5747.0,3584.0,60.4
202201,광주광역시,외부방문자(b+c),5044707.0,4095777.0,23.2
202201,광주광역시,전체방문자(a+b+c),2.6612782E7,2.5441066E7,4.6
202201,대전광역시,현지인방문자(a),2.1041276E7,1.9427348E7,8.3
202201,대전광역시,외지인방문자(b),6145374.0,5104704.0,20.4
202201,대전광역시,외국인방문자(c),10478.0,3666.0,185.8
202201,대전광역시,외부방문자(b+c),6155852.0,5108371.0,20.5
202201,대전광역시,전체방문자(a+b+c),2.7197127E7,2.4535719E7,10.8
202201,울산광역시,현지인방문자(a),1.4874934E7,1.3837292E7,7.5
202201,울산광역시,외지인방문자(b),3862282.0,3159408.0,22.2
202201,울산광역시,외국인방문자(c),34881.0,19402.0,79.8
202201,울산광역시,외부방문자(b+c),3897163.0,3178810.0,22.6
202201,울산광역시,전체방문자(a+b+c),1.8772096E7,1.7016102E7,10.3
202201,세종특별자치시,현지인방문자(a),4530894.0,3999524.0,13.3
202201,세종특별자치시,외지인방문자(b),2160725.0,1784976.0,21.1
202201,세종특별자치시,외국인방문자(c),1268.0,2814.0,-54.9
202201,세종특별자치시,외부방문자(b+c),2161993.0,1787789.0,20.9
202201,세종특별자치시,전체방문자(a+b+c),6692886.0,5787313.0,15.6
202201,경기도,현지인방문자(a),1.80158282E8,1.56978269E8,14.8
202201,경기도,외지인방문자(b),4.6080706E7,3.896054E7,18.3
202201,경기도,외국인방문자(c),125373.0,114317.0,9.7
202201,경기도,외부방문자(b+c),4.6206079E7,3.9074857E7,18.3
202201,경기도,전체방문자(a+b+c),2.26364362E8,1.96053126E8,15.5
202201,강원도,현지인방문자(a),2.6663542E7,2.5769482E7,3.5
202201,강원도,외지인방문자(b),1.193317E7,7250050.0,64.6
202201,강원도,외국인방문자(c),7952.0,6424.0,23.8
202201,강원도,외부방문자(b+c),1.1941122E7,7256474.0,64.6
202201,강원도,전체방문자(a+b+c),3.8604664E7,3.3025956E7,16.9
202201,충청북도,현지인방문자(a),2.2756447E7,1.9879244E7,14.5
202201,충청북도,외지인방문자(b),7891562.0,5921206.0,33.3
202201,충청북도,외국인방문자(c),7756.0,6330.0,22.5
202201,충청북도,외부방문자(b+c),7899318.0,5927536.0,33.3
202201,충청북도,전체방문자(a+b+c),3.0655765E7,2.580678E7,18.8
202201,충청남도,현지인방문자(a),3.0530812E7,2.7413659E7,11.4
202201,충청남도,외지인방문자(b),1.1582148E7,8811764.0,31.4
202201,충청남도,외국인방문자(c),27105.0,18779.0,44.3
202201,충청남도,외부방문자(b+c),1.1609252E7,8830544.0,31.5
202201,충청남도,전체방문자(a+b+c),4.2140064E7,3.6244203E7,16.3
202201,전라북도,현지인방문자(a),2.938102E7,2.7003144E7,8.8
202201,전라북도,외지인방문자(b),7373170.0,5240900.0,40.7
202201,전라북도,외국인방문자(c),12238.0,8893.0,37.6
202201,전라북도,외부방문자(b+c),7385408.0,5249793.0,40.7
202201,전라북도,전체방문자(a+b+c),3.6766427E7,3.2252937E7,14.0
202201,전라남도,현지인방문자(a),2.7207582E7,2.4962892E7,9.0
202201,전라남도,외지인방문자(b),9842752.0,7100548.0,38.6
202201,전라남도,외국인방문자(c),47900.0,32987.0,45.2
202201,전라남도,외부방문자(b+c),9890653.0,7133535.0,38.7
202201,전라남도,전체방문자(a+b+c),3.7098235E7,3.2096428E7,15.6
202201,경상북도,현지인방문자(a),4.0261848E7,3.6081017E7,11.6
202201,경상북도,외지인방문자(b),1.3554852E7,1.0043806E7,35.0
202201,경상북도,외국인방문자(c),17603.0,46737.0,-62.3
202201,경상북도,외부방문자(b+c),1.3572455E7,1.0090544E7,34.5
202201,경상북도,전체방문자(a+b+c),5.3834303E7,4.6171561E7,16.6
202201,경상남도,현지인방문자(a),4.5940478E7,4.245969E7,8.2
202201,경상남도,외지인방문자(b),1.2246958E7,9650466.0,26.9
202201,경상남도,외국인방문자(c),57876.0,33404.0,73.3
202201,경상남도,외부방문자(b+c),1.2304834E7,9683870.0,27.1
202201,경상남도,전체방문자(a+b+c),5.8245313E7,5.214356E7,11.7
202201,제주특별자치도,현지인방문자(a),1.6143561E7,1.4507507E7,11.3
202201,제주특별자치도,외지인방문자(b),6021704.0,3090038.0,94.9
202201,제주특별자치도,외국인방문자(c),23124.0,18732.0,23.4
202201,제주특별자치도,외부방문자(b+c),6044829.0,3108770.0,94.4
202201,제주특별자치도,전체방문자(a+b+c),2.218839E7,1.7616277E7,26.0
202202,서울특별시,현지인방문자(a),1.20693996E8,1.12387062E8,7.4
202202,서울특별시,외지인방문자(b),3.6369476E7,3.7521838E7,-3.1
202202,서울특별시,외국인방문자(c),155848.0,79925.0,95.0
202202,서울특별시,외부방문자(b+c),3.6525325E7,3.7601763E7,-2.9
202202,서울특별시,전체방문자(a+b+c),1.57219321E8,1.49988824E8,4.8
202202,부산광역시,현지인방문자(a),3.727445E7,3.5559986E7,4.8
202202,부산광역시,외지인방문자(b),9877186.0,1.0115679E7,-2.4
202202,부산광역시,외국인방문자(c),62308.0,38678.0,61.1
202202,부산광역시,외부방문자(b+c),9939494.0,1.0154357E7,-2.1
202202,부산광역시,전체방문자(a+b+c),4.7213944E7,4.5714343E7,3.3
202202,대구광역시,현지인방문자(a),3.1503409E7,2.995056E7,5.2
202202,대구광역시,외지인방문자(b),6499434.0,7142832.0,-9.0
202202,대구광역시,외국인방문자(c),5839.0,6007.0,-2.8
202202,대구광역시,외부방문자(b+c),6505273.0,7148838.0,-9.0
202202,대구광역시,전체방문자(a+b+c),3.8008682E7,3.7099399E7,2.5
202202,인천광역시,현지인방문자(a),3.3035807E7,3.1545703E7,4.7
202202,인천광역시,외지인방문자(b),9861299.0,1.0380874E7,-5.0
202202,인천광역시,외국인방문자(c),78855.0,49455.0,59.4
202202,인천광역시,외부방문자(b+c),9940154.0,1.0430329E7,-4.7
202202,인천광역시,전체방문자(a+b+c),4.2975961E7,4.1976032E7,2.4
202202,광주광역시,현지인방문자(a),1.9318838E7,1.9691546E7,-1.9
202202,광주광역시,외지인방문자(b),4094433.0,4255702.0,-3.8
202202,광주광역시,외국인방문자(c),5798.0,3725.0,55.7
202202,광주광역시,외부방문자(b+c),4100231.0,4259428.0,-3.7
202202,광주광역시,전체방문자(a+b+c),2.3419069E7,2.3950974E7,-2.2
202202,대전광역시,현지인방문자(a),1.9037218E7,1.825026E7,4.3
202202,대전광역시,외지인방문자(b),5129299.0,5419925.0,-5.4
202202,대전광역시,외국인방문자(c),6052.0,4145.0,46.0
202202,대전광역시,외부방문자(b+c),5135351.0,5424070.0,-5.3
202202,대전광역시,전체방문자(a+b+c),2.4172569E7,2.367433E7,2.1
202202,울산광역시,현지인방문자(a),1.3641887E7,1.2919501E7,5.6
202202,울산광역시,외지인방문자(b),3269906.0,3332346.0,-1.9
202202,울산광역시,외국인방문자(c),33320.0,22524.0,47.9
202202,울산광역시,외부방문자(b+c),3303227.0,3354871.0,-1.5
202202,울산광역시,전체방문자(a+b+c),1.6945114E7,1.6274372E7,4.1
202202,세종특별자치시,현지인방문자(a),4199682.0,3648442.0,15.1
202202,세종특별자치시,외지인방문자(b),1850639.0,1882944.0,-1.7
202202,세종특별자치시,외국인방문자(c),1353.0,1058.0,27.9
202202,세종특별자치시,외부방문자(b+c),1851992.0,1884002.0,-1.7
202202,세종특별자치시,전체방문자(a+b+c),6051674.0,5532444.0,9.4
202202,경기도,현지인방문자(a),1.6319078E8,1.51371941E8,7.8
202202,경기도,외지인방문자(b),3.9137976E7,4.181582E7,-6.4
202202,경기도,외국인방문자(c),123455.0,110246.0,12.0
202202,경기도,외부방문자(b+c),3.9261432E7,4.1926066E7,-6.4
202202,경기도,전체방문자(a+b+c),2.02452211E8,1.93298007E8,4.7
202202,강원도,현지인방문자(a),2.336753E7,2.4587672E7,-5.0
202202,강원도,외지인방문자(b),9681742.0,8956532.0,8.1
202202,강원도,외국인방문자(c),7595.0,6243.0,21.7
202202,강원도,외부방문자(b+c),9689337.0,8962775.0,8.1
202202,강원도,전체방문자(a+b+c),3.3056866E7,3.3550446E7,-1.5
202202,충청북도,현지인방문자(a),2.0431061E7,1.9022364E7,7.4
202202,충청북도,외지인방문자(b),6662369.0,6900072.0,-3.4
202202,충청북도,외국인방문자(c),7489.0,4661.0,60.7
202202,충청북도,외부방문자(b+c),6669858.0,6904732.0,-3.4
202202,충청북도,전체방문자(a+b+c),2.7100919E7,2.5927096E7,4.5
202202,충청남도,현지인방문자(a),2.737259E7,2.5905222E7,5.7
202202,충청남도,외지인방문자(b),9813254.0,1.0326004E7,-5.0
202202,충청남도,외국인방문자(c),19347.0,16398.0,18.0
202202,충청남도,외부방문자(b+c),9832602.0,1.0342403E7,-4.9
202202,충청남도,전체방문자(a+b+c),3.7205192E7,3.6247625E7,2.6
202202,전라북도,현지인방문자(a),2.6339327E7,2.5664275E7,2.6
202202,전라북도,외지인방문자(b),5917492.0,6392701.0,-7.4
202202,전라북도,외국인방문자(c),12938.0,10547.0,22.7
202202,전라북도,외부방문자(b+c),5930430.0,6403248.0,-7.4
202202,전라북도,전체방문자(a+b+c),3.2269757E7,3.2067523E7,0.6
202202,전라남도,현지인방문자(a),2.449426E7,2.3512573E7,4.2
202202,전라남도,외지인방문자(b),8033060.0,8822317.0,-8.9
202202,전라남도,외국인방문자(c),39968.0,26634.0,50.1
202202,전라남도,외부방문자(b+c),8073028.0,8848951.0,-8.8
202202,전라남도,전체방문자(a+b+c),3.2567288E7,3.2361524E7,0.6
202202,경상북도,현지인방문자(a),3.5941868E7,3.4434141E7,4.4
202202,경상북도,외지인방문자(b),1.1606052E7,1.2326783E7,-5.8
202202,경상북도,외국인방문자(c),16599.0,24279.0,-31.6
202202,경상북도,외부방문자(b+c),1.1622651E7,1.2351062E7,-5.9
202202,경상북도,전체방문자(a+b+c),4.7564519E7,4.6785203E7,1.7
202202,경상남도,현지인방문자(a),4.0969296E7,4.0164103E7,2.0
202202,경상남도,외지인방문자(b),1.0249638E7,1.0975874E7,-6.6
202202,경상남도,외국인방문자(c),51745.0,30221.0,71.2
202202,경상남도,외부방문자(b+c),1.0301383E7,1.1006095E7,-6.4
202202,경상남도,전체방문자(a+b+c),5.1270678E7,5.1170198E7,0.2
202202,제주특별자치도,현지인방문자(a),1.4576653E7,1.3983781E7,4.2
202202,제주특별자치도,외지인방문자(b),5053475.0,3866670.0,30.7
202202,제주특별자치도,외국인방문자(c),22562.0,15573.0,44.9
202202,제주특별자치도,외부방문자(b+c),5076037.0,3882244.0,30.8
202202,제주특별자치도,전체방문자(a+b+c),1.965269E7,1.7866025E7,10.0
202203,서울특별시,현지인방문자(a),1.37987087E8,1.34841172E8,2.3
202203,서울특별시,외지인방문자(b),4.5396211E7,4.669988E7,-2.8
202203,서울특별시,외국인방문자(c),138415.0,97170.0,42.4
202203,서울특별시,외부방문자(b+c),4.5534626E7,4.679705E7,-2.7
202203,서울특별시,전체방문자(a+b+c),1.83521713E8,1.81638222E8,1.0
202203,부산광역시,현지인방문자(a),4.4040188E7,4.1547457E7,6.0
202203,부산광역시,외지인방문자(b),1.1363376E7,1.1716691E7,-3.0
202203,부산광역시,외국인방문자(c),76163.0,43664.0,74.4
202203,부산광역시,외부방문자(b+c),1.1439539E7,1.1760355E7,-2.7
202203,부산광역시,전체방문자(a+b+c),5.5479728E7,5.3307812E7,4.1
202203,대구광역시,현지인방문자(a),3.6070618E7,3.50798E7,2.8
202203,대구광역시,외지인방문자(b),7580937.0,8140198.0,-6.9
202203,대구광역시,외국인방문자(c),7507.0,7681.0,-2.3
202203,대구광역시,외부방문자(b+c),7588444.0,8147880.0,-6.9
202203,대구광역시,전체방문자(a+b+c),4.3659063E7,4.322768E7,1.0
202203,인천광역시,현지인방문자(a),3.6856659E7,3.6467473E7,1.1
202203,인천광역시,외지인방문자(b),1.1605394E7,1.1998136E7,-3.3
202203,인천광역시,외국인방문자(c),95953.0,69294.0,38.5
202203,인천광역시,외부방문자(b+c),1.1701347E7,1.2067431E7,-3.0
202203,인천광역시,전체방문자(a+b+c),4.8558006E7,4.8534904E7,0.0
202203,광주광역시,현지인방문자(a),2.1732459E7,2.3366242E7,-7.0
202203,광주광역시,외지인방문자(b),5015115.0,5220736.0,-3.9
202203,광주광역시,외국인방문자(c),5618.0,7266.0,-22.7
202203,광주광역시,외부방문자(b+c),5020733.0,5228002.0,-4.0
202203,광주광역시,전체방문자(a+b+c),2.6753192E7,2.8594244E7,-6.4
202203,대전광역시,현지인방문자(a),2.1852674E7,2.1518962E7,1.6
202203,대전광역시,외지인방문자(b),6585212.0,6787165.0,-3.0
202203,대전광역시,외국인방문자(c),6714.0,6199.0,8.3
202203,대전광역시,외부방문자(b+c),6591926.0,6793364.0,-3.0
202203,대전광역시,전체방문자(a+b+c),2.8444599E7,2.8312327E7,0.5
202203,울산광역시,현지인방문자(a),1.6240836E7,1.5133643E7,7.3
202203,울산광역시,외지인방문자(b),3832140.0,3881640.0,-1.3
202203,울산광역시,외국인방문자(c),31058.0,26561.0,16.9
202203,울산광역시,외부방문자(b+c),3863197.0,3908201.0,-1.2
202203,울산광역시,전체방문자(a+b+c),2.0104034E7,1.9041844E7,5.6
202203,세종특별자치시,현지인방문자(a),4919092.0,4429022.0,11.1
202203,세종특별자치시,외지인방문자(b),2364327.0,2353246.0,0.5
202203,세종특별자치시,외국인방문자(c),1509.0,1734.0,-13.0
202203,세종특별자치시,외부방문자(b+c),2365836.0,2354980.0,0.5
202203,세종특별자치시,전체방문자(a+b+c),7284928.0,6784003.0,7.4
202203,경기도,현지인방문자(a),1.8529084E8,1.79712792E8,3.1
202203,경기도,외지인방문자(b),4.8895206E7,5.092403E7,-4.0
202203,경기도,외국인방문자(c),133897.0,132895.0,0.8
202203,경기도,외부방문자(b+c),4.9029103E7,5.1056926E7,-4.0
202203,경기도,전체방문자(a+b+c),2.34319943E8,2.30769718E8,1.5
202203,강원도,현지인방문자(a),2.6789189E7,2.9234916E7,-8.4
202203,강원도,외지인방문자(b),1.0240909E7,8870246.0,15.5
202203,강원도,외국인방문자(c),9264.0,6416.0,44.4
202203,강원도,외부방문자(b+c),1.0250173E7,8876662.0,15.5
202203,강원도,전체방문자(a+b+c),3.7039362E7,3.8111578E7,-2.8
202203,충청북도,현지인방문자(a),2.3656594E7,2.288539E7,3.4
202203,충청북도,외지인방문자(b),8280654.0,8101580.0,2.2
202203,충청북도,외국인방문자(c),8518.0,7114.0,19.7
202203,충청북도,외부방문자(b+c),8289171.0,8108694.0,2.2
202203,충청북도,전체방문자(a+b+c),3.1945766E7,3.0994084E7,3.1
202203,충청남도,현지인방문자(a),3.1766945E7,3.113306E7,2.0
202203,충청남도,외지인방문자(b),1.2180794E7,1.2024418E7,1.3
202203,충청남도,외국인방문자(c),24690.0,20251.0,21.9
202203,충청남도,외부방문자(b+c),1.2205485E7,1.2044669E7,1.3
202203,충청남도,전체방문자(a+b+c),4.397243E7,4.3177729E7,1.8
202203,전라북도,현지인방문자(a),3.020632E7,3.0032296E7,0.6
202203,전라북도,외지인방문자(b),6616316.0,6933574.0,-4.6
202203,전라북도,외국인방문자(c),14597.0,11750.0,24.2
202203,전라북도,외부방문자(b+c),6630913.0,6945323.0,-4.5
202203,전라북도,전체방문자(a+b+c),3.6837232E7,3.6977619E7,-0.4
202203,전라남도,현지인방문자(a),2.8322004E7,2.7870185E7,1.6
202203,전라남도,외지인방문자(b),9131980.0,9556764.0,-4.4
202203,전라남도,외국인방문자(c),46267.0,33477.0,38.2
202203,전라남도,외부방문자(b+c),9178246.0,9590241.0,-4.3
202203,전라남도,전체방문자(a+b+c),3.750025E7,3.7460426E7,0.1
202203,경상북도,현지인방문자(a),4.1505142E7,4.1001124E7,1.2
202203,경상북도,외지인방문자(b),1.3033062E7,1.3524528E7,-3.6
202203,경상북도,외국인방문자(c),26758.0,15549.0,72.1
202203,경상북도,외부방문자(b+c),1.305982E7,1.3540077E7,-3.5
202203,경상북도,전체방문자(a+b+c),5.4564962E7,5.4541202E7,0.0
202203,경상남도,현지인방문자(a),4.8282832E7,4.6550602E7,3.7
202203,경상남도,외지인방문자(b),1.1534068E7,1.2046972E7,-4.3
202203,경상남도,외국인방문자(c),59275.0,36155.0,63.9
202203,경상남도,외부방문자(b+c),1.1593343E7,1.2083127E7,-4.1
202203,경상남도,전체방문자(a+b+c),5.9876176E7,5.8633729E7,2.1
202203,제주특별자치도,현지인방문자(a),1.6286634E7,1.6332334E7,-0.3
202203,제주특별자치도,외지인방문자(b),4804996.0,4788962.0,0.3
202203,제주특별자치도,외국인방문자(c),24492.0,20193.0,21.3
202203,제주특별자치도,외부방문자(b+c),4829488.0,4809156.0,0.4
202203,제주특별자치도,전체방문자(a+b+c),2.1116122E7,2.1141489E7,-0.1
202204,서울특별시,현지인방문자(a),1.38631364E8,1.30749353E8,6.0
202204,서울특별시,외지인방문자(b),4.7372241E7,3.8039834E7,24.5
202204,서울특별시,외국인방문자(c),174067.0,81817.0,112.8
202204,서울특별시,외부방문자(b+c),4.7546308E7,3.8121651E7,24.7
202204,서울특별시,전체방문자(a+b+c),1.86177671E8,1.68871004E8,10.2
202204,부산광역시,현지인방문자(a),4.3258005E7,3.8944185E7,11.1
202204,부산광역시,외지인방문자(b),1.006747E7,9099500.0,10.6
202204,부산광역시,외국인방문자(c),94624.0,51151.0,85.0
202204,부산광역시,외부방문자(b+c),1.0162094E7,9150650.0,11.1
202204,부산광역시,전체방문자(a+b+c),5.3420099E7,4.8094835E7,11.1
202204,대구광역시,현지인방문자(a),3.5068411E7,3.3850852E7,3.6
202204,대구광역시,외지인방문자(b),7043701.0,6832410.0,3.1
202204,대구광역시,외국인방문자(c),10045.0,6564.0,53.0
202204,대구광역시,외부방문자(b+c),7053746.0,6838973.0,3.1
202204,대구광역시,전체방문자(a+b+c),4.2122157E7,4.0689825E7,3.5
202204,인천광역시,현지인방문자(a),3.7832764E7,3.5285894E7,7.2
202204,인천광역시,외지인방문자(b),1.3028172E7,1.067074E7,22.1
202204,인천광역시,외국인방문자(c),112056.0,70228.0,59.6
202204,인천광역시,외부방문자(b+c),1.3140228E7,1.0740969E7,22.3
202204,인천광역시,전체방문자(a+b+c),5.0972992E7,4.6026863E7,10.7
202204,광주광역시,현지인방문자(a),2.2368266E7,2.2415547E7,-0.2
202204,광주광역시,외지인방문자(b),4424724.0,4299554.0,2.9
202204,광주광역시,외국인방문자(c),7036.0,4275.0,64.6
202204,광주광역시,외부방문자(b+c),4431761.0,4303829.0,3.0
202204,광주광역시,전체방문자(a+b+c),2.6800026E7,2.6719376E7,0.3
202204,대전광역시,현지인방문자(a),2.1580598E7,2.0292251E7,6.3
202204,대전광역시,외지인방문자(b),5670228.0,5154807.0,10.0
202204,대전광역시,외국인방문자(c),7072.0,4478.0,57.9
202204,대전광역시,외부방문자(b+c),5677300.0,5159285.0,10.0
202204,대전광역시,전체방문자(a+b+c),2.7257897E7,2.5451536E7,7.1
202204,울산광역시,현지인방문자(a),1.5922585E7,1.4070984E7,13.2
202204,울산광역시,외지인방문자(b),3518260.0,3178290.0,10.7
202204,울산광역시,외국인방문자(c),38940.0,27936.0,39.4
202204,울산광역시,외부방문자(b+c),3557199.0,3206227.0,10.9
202204,울산광역시,전체방문자(a+b+c),1.9479784E7,1.727721E7,12.7
202204,세종특별자치시,현지인방문자(a),4945308.0,4177786.0,18.4
202204,세종특별자치시,외지인방문자(b),2166304.0,2017064.0,7.4
202204,세종특별자치시,외국인방문자(c),1997.0,1338.0,49.3
202204,세종특별자치시,외부방문자(b+c),2168301.0,2018402.0,7.4
202204,세종특별자치시,전체방문자(a+b+c),7113608.0,6196188.0,14.8
202204,경기도,현지인방문자(a),1.86831488E8,1.73411623E8,7.7
202204,경기도,외지인방문자(b),5.2298978E7,4.4118207E7,18.5
202204,경기도,외국인방문자(c),164037.0,120238.0,36.4
